@relation dataset-weka.filters.unsupervised.attribute.AddValues-C154-L5-weka.filters.unsupervised.attribute.AddValues-C154-L6

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute inputs-133 numeric
@attribute inputs-134 numeric
@attribute inputs-135 numeric
@attribute inputs-136 numeric
@attribute inputs-137 numeric
@attribute inputs-138 numeric
@attribute inputs-139 numeric
@attribute inputs-140 numeric
@attribute inputs-141 numeric
@attribute inputs-142 numeric
@attribute inputs-143 numeric
@attribute inputs-144 numeric
@attribute inputs-145 numeric
@attribute inputs-146 numeric
@attribute inputs-147 numeric
@attribute inputs-148 numeric
@attribute inputs-149 numeric
@attribute inputs-150 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
2041,'2019/01/31 22:45:00:204',31,512.360901,515.785645,520.825317,526.89856,534.13208,540.467957,545.238281,553.777954,560.078064,561.438354,335.74115,334.691742,333.570953,332.113525,330.359741,329.218567,327.584961,325.656616,324.187744,323.048889,48.851898,48.900276,49.039249,49.181831,49.581429,49.722355,49.976524,50.328262,50.275055,50.3643,436.300873,439.915192,444.773743,451.012726,458.3862,464.509766,469.310699,476.519745,483.896271,487.640259,265.227753,263.99527,262.739929,261.133118,259.358032,258.25177,256.591675,254.852081,253.258347,251.830048,53.968472,53.962769,54.024395,54.042637,54.42416,54.524311,54.732647,54.950672,54.813999,54.963902,496.505432,500.190002,504.873138,511.058868,518.550659,524.800171,530.139282,537.888977,544.945068,548.719238,234.976379,233.736664,232.534729,231.24408,229.374725,228.125305,226.456696,224.114777,223.593658,222.820129,56.105568,56.070053,56.052227,56.090614,56.342316,56.346283,56.596107,56.53043,56.44735,56.586987,549.73584,553.389282,558.14624,564.978027,573.109497,579.346924,585.161865,592.262329,599.638306,603.995728,229.278076,228.168427,226.860199,225.530853,223.306732,222.043915,220.315369,218.044098,217.680115,217.018311,55.647408,55.63966,55.556572,55.5835,55.683483,55.641357,55.893963,55.730968,55.575798,55.624302,618.158447,622.269287,626.988525,634.377747,642.567017,648.931702,654.006653,660.317993,668.382202,673.891235,237.478271,236.369843,234.795135,233.120697,231.446808,230.289612,228.833374,226.083649,225.068329,225.178955,53.022152,53.004799,52.788082,52.649052,52.80904,52.748554,53.071495,52.653214,52.110844,52.215054,4
2042,'2019/01/31 22:45:00:254',31,515.785645,520.825317,526.89856,534.13208,540.467957,545.238281,553.777954,560.078064,561.438354,566.910645,334.691742,333.570953,332.113525,330.359741,329.218567,327.584961,325.656616,324.187744,323.048889,320.21579,48.900276,49.039249,49.181831,49.581429,49.722355,49.976524,50.328262,50.275055,50.3643,50.366222,439.915192,444.773743,451.012726,458.3862,464.509766,469.310699,476.519745,483.896271,487.640259,492.67923,263.99527,262.739929,261.133118,259.358032,258.25177,256.591675,254.852081,253.258347,251.830048,249.384277,53.962769,54.024395,54.042637,54.42416,54.524311,54.732647,54.950672,54.813999,54.963902,54.849506,500.190002,504.873138,511.058868,518.550659,524.800171,530.139282,537.888977,544.945068,548.719238,553.167725,233.736664,232.534729,231.24408,229.374725,228.125305,226.456696,224.114777,223.593658,222.820129,220.720398,56.070053,56.052227,56.090614,56.342316,56.346283,56.596107,56.53043,56.44735,56.586987,56.52874,553.389282,558.14624,564.978027,573.109497,579.346924,585.161865,592.262329,599.638306,603.995728,607.934814,228.168427,226.860199,225.530853,223.306732,222.043915,220.315369,218.044098,217.680115,217.018311,215.457703,55.63966,55.556572,55.5835,55.683483,55.641357,55.893963,55.730968,55.575798,55.624302,55.706291,622.269287,626.988525,634.377747,642.567017,648.931702,654.006653,660.317993,668.382202,673.891235,680.427856,236.369843,234.795135,233.120697,231.446808,230.289612,228.833374,226.083649,225.068329,225.178955,222.658295,53.004799,52.788082,52.649052,52.80904,52.748554,53.071495,52.653214,52.110844,52.215054,52.036541,4
2043,'2019/01/31 22:45:00:306',31,520.825317,526.89856,534.13208,540.467957,545.238281,553.777954,560.078064,561.438354,566.910645,566.636597,333.570953,332.113525,330.359741,329.218567,327.584961,325.656616,324.187744,323.048889,320.21579,318.932648,49.039249,49.181831,49.581429,49.722355,49.976524,50.328262,50.275055,50.3643,50.366222,50.620026,444.773743,451.012726,458.3862,464.509766,469.310699,476.519745,483.896271,487.640259,492.67923,493.124969,262.739929,261.133118,259.358032,258.25177,256.591675,254.852081,253.258347,251.830048,249.384277,248.240707,54.024395,54.042637,54.42416,54.524311,54.732647,54.950672,54.813999,54.963902,54.849506,55.008503,504.873138,511.058868,518.550659,524.800171,530.139282,537.888977,544.945068,548.719238,553.167725,554.068787,232.534729,231.24408,229.374725,228.125305,226.456696,224.114777,223.593658,222.820129,220.720398,219.556976,56.052227,56.090614,56.342316,56.346283,56.596107,56.53043,56.44735,56.586987,56.52874,56.655937,558.14624,564.978027,573.109497,579.346924,585.161865,592.262329,599.638306,603.995728,607.934814,609.14563,226.860199,225.530853,223.306732,222.043915,220.315369,218.044098,217.680115,217.018311,215.457703,214.210724,55.556572,55.5835,55.683483,55.641357,55.893963,55.730968,55.575798,55.624302,55.706291,55.768547,626.988525,634.377747,642.567017,648.931702,654.006653,660.317993,668.382202,673.891235,680.427856,682.46759,234.795135,233.120697,231.446808,230.289612,228.833374,226.083649,225.068329,225.178955,222.658295,222.079193,52.788082,52.649052,52.80904,52.748554,53.071495,52.653214,52.110844,52.215054,52.036541,52.228539,4
2044,'2019/01/31 22:45:00:354',31,526.89856,534.13208,540.467957,545.238281,553.777954,560.078064,561.438354,566.910645,566.636597,567.791809,332.113525,330.359741,329.218567,327.584961,325.656616,324.187744,323.048889,320.21579,318.932648,317.55835,49.181831,49.581429,49.722355,49.976524,50.328262,50.275055,50.3643,50.366222,50.620026,50.779072,451.012726,458.3862,464.509766,469.310699,476.519745,483.896271,487.640259,492.67923,493.124969,494.172607,261.133118,259.358032,258.25177,256.591675,254.852081,253.258347,251.830048,249.384277,248.240707,246.916351,54.042637,54.42416,54.524311,54.732647,54.950672,54.813999,54.963902,54.849506,55.008503,55.113941,511.058868,518.550659,524.800171,530.139282,537.888977,544.945068,548.719238,553.167725,554.068787,556.451355,231.24408,229.374725,228.125305,226.456696,224.114777,223.593658,222.820129,220.720398,219.556976,217.673889,56.090614,56.342316,56.346283,56.596107,56.53043,56.44735,56.586987,56.52874,56.655937,56.637424,564.978027,573.109497,579.346924,585.161865,592.262329,599.638306,603.995728,607.934814,609.14563,611.034546,225.530853,223.306732,222.043915,220.315369,218.044098,217.680115,217.018311,215.457703,214.210724,212.545013,55.5835,55.683483,55.641357,55.893963,55.730968,55.575798,55.624302,55.706291,55.768547,55.750263,634.377747,642.567017,648.931702,654.006653,660.317993,668.382202,673.891235,680.427856,682.46759,684.127808,233.120697,231.446808,230.289612,228.833374,226.083649,225.068329,225.178955,222.658295,222.079193,220.781342,52.649052,52.80904,52.748554,53.071495,52.653214,52.110844,52.215054,52.036541,52.228539,52.256248,4
2045,'2019/01/31 22:45:00:404',31,534.13208,540.467957,545.238281,553.777954,560.078064,561.438354,566.910645,566.636597,567.791809,571.887573,330.359741,329.218567,327.584961,325.656616,324.187744,323.048889,320.21579,318.932648,317.55835,315.528168,49.581429,49.722355,49.976524,50.328262,50.275055,50.3643,50.366222,50.620026,50.779072,50.824829,458.3862,464.509766,469.310699,476.519745,483.896271,487.640259,492.67923,493.124969,494.172607,496.654602,259.358032,258.25177,256.591675,254.852081,253.258347,251.830048,249.384277,248.240707,246.916351,245.221436,54.42416,54.524311,54.732647,54.950672,54.813999,54.963902,54.849506,55.008503,55.113941,54.916077,518.550659,524.800171,530.139282,537.888977,544.945068,548.719238,553.167725,554.068787,556.451355,559.062561,229.374725,228.125305,226.456696,224.114777,223.593658,222.820129,220.720398,219.556976,217.673889,215.645294,56.342316,56.346283,56.596107,56.53043,56.44735,56.586987,56.52874,56.655937,56.637424,56.28804,573.109497,579.346924,585.161865,592.262329,599.638306,603.995728,607.934814,609.14563,611.034546,612.90802,223.306732,222.043915,220.315369,218.044098,217.680115,217.018311,215.457703,214.210724,212.545013,210.98407,55.683483,55.641357,55.893963,55.730968,55.575798,55.624302,55.706291,55.768547,55.750263,55.48233,642.567017,648.931702,654.006653,660.317993,668.382202,673.891235,680.427856,682.46759,684.127808,687.964111,231.446808,230.289612,228.833374,226.083649,225.068329,225.178955,222.658295,222.079193,220.781342,218.338898,52.80904,52.748554,53.071495,52.653214,52.110844,52.215054,52.036541,52.228539,52.256248,51.651928,4
2046,'2019/01/31 22:45:00:454',31,540.467957,545.238281,553.777954,560.078064,561.438354,566.910645,566.636597,567.791809,571.887573,573.450317,329.218567,327.584961,325.656616,324.187744,323.048889,320.21579,318.932648,317.55835,315.528168,313.437195,49.722355,49.976524,50.328262,50.275055,50.3643,50.366222,50.620026,50.779072,50.824829,50.74715,464.509766,469.310699,476.519745,483.896271,487.640259,492.67923,493.124969,494.172607,496.654602,497.46994,258.25177,256.591675,254.852081,253.258347,251.830048,249.384277,248.240707,246.916351,245.221436,243.935638,54.524311,54.732647,54.950672,54.813999,54.963902,54.849506,55.008503,55.113941,54.916077,54.692013,524.800171,530.139282,537.888977,544.945068,548.719238,553.167725,554.068787,556.451355,559.062561,560.60083,228.125305,226.456696,224.114777,223.593658,222.820129,220.720398,219.556976,217.673889,215.645294,214.115173,56.346283,56.596107,56.53043,56.44735,56.586987,56.52874,56.655937,56.637424,56.28804,55.941776,579.346924,585.161865,592.262329,599.638306,603.995728,607.934814,609.14563,611.034546,612.90802,614.093628,222.043915,220.315369,218.044098,217.680115,217.018311,215.457703,214.210724,212.545013,210.98407,209.878937,55.641357,55.893963,55.730968,55.575798,55.624302,55.706291,55.768547,55.750263,55.48233,55.145115,648.931702,654.006653,660.317993,668.382202,673.891235,680.427856,682.46759,684.127808,687.964111,691.943542,230.289612,228.833374,226.083649,225.068329,225.178955,222.658295,222.079193,220.781342,218.338898,216.6203,52.748554,53.071495,52.653214,52.110844,52.215054,52.036541,52.228539,52.256248,51.651928,50.931759,4
2047,'2019/01/31 22:45:00:503',31,545.238281,553.777954,560.078064,561.438354,566.910645,566.636597,567.791809,571.887573,573.450317,572.421997,327.584961,325.656616,324.187744,323.048889,320.21579,318.932648,317.55835,315.528168,313.437195,312.302917,49.976524,50.328262,50.275055,50.3643,50.366222,50.620026,50.779072,50.824829,50.74715,50.506824,469.310699,476.519745,483.896271,487.640259,492.67923,493.124969,494.172607,496.654602,497.46994,497.041656,256.591675,254.852081,253.258347,251.830048,249.384277,248.240707,246.916351,245.221436,243.935638,243.780151,54.732647,54.950672,54.813999,54.963902,54.849506,55.008503,55.113941,54.916077,54.692013,54.503559,530.139282,537.888977,544.945068,548.719238,553.167725,554.068787,556.451355,559.062561,560.60083,558.837402,226.456696,224.114777,223.593658,222.820129,220.720398,219.556976,217.673889,215.645294,214.115173,214.946564,56.596107,56.53043,56.44735,56.586987,56.52874,56.655937,56.637424,56.28804,55.941776,55.952202,585.161865,592.262329,599.638306,603.995728,607.934814,609.14563,611.034546,612.90802,614.093628,613.588989,220.315369,218.044098,217.680115,217.018311,215.457703,214.210724,212.545013,210.98407,209.878937,210.233978,55.893963,55.730968,55.575798,55.624302,55.706291,55.768547,55.750263,55.48233,55.145115,55.022137,654.006653,660.317993,668.382202,673.891235,680.427856,682.46759,684.127808,687.964111,691.943542,694.562866,228.833374,226.083649,225.068329,225.178955,222.658295,222.079193,220.781342,218.338898,216.6203,216.532013,53.071495,52.653214,52.110844,52.215054,52.036541,52.228539,52.256248,51.651928,50.931759,50.569168,4
2048,'2019/01/31 22:45:00:555',31,553.777954,560.078064,561.438354,566.910645,566.636597,567.791809,571.887573,573.450317,572.421997,570.212158,325.656616,324.187744,323.048889,320.21579,318.932648,317.55835,315.528168,313.437195,312.302917,310.098572,50.328262,50.275055,50.3643,50.366222,50.620026,50.779072,50.824829,50.74715,50.506824,50.627945,476.519745,483.896271,487.640259,492.67923,493.124969,494.172607,496.654602,497.46994,497.041656,495.280823,254.852081,253.258347,251.830048,249.384277,248.240707,246.916351,245.221436,243.935638,243.780151,242.567108,54.950672,54.813999,54.963902,54.849506,55.008503,55.113941,54.916077,54.692013,54.503559,54.45089,537.888977,544.945068,548.719238,553.167725,554.068787,556.451355,559.062561,560.60083,558.837402,557.818848,224.114777,223.593658,222.820129,220.720398,219.556976,217.673889,215.645294,214.115173,214.946564,213.69812,56.53043,56.44735,56.586987,56.52874,56.655937,56.637424,56.28804,55.941776,55.952202,55.813595,592.262329,599.638306,603.995728,607.934814,609.14563,611.034546,612.90802,614.093628,613.588989,612.325989,218.044098,217.680115,217.018311,215.457703,214.210724,212.545013,210.98407,209.878937,210.233978,209.774689,55.730968,55.575798,55.624302,55.706291,55.768547,55.750263,55.48233,55.145115,55.022137,54.96524,660.317993,668.382202,673.891235,680.427856,682.46759,684.127808,687.964111,691.943542,694.562866,696.680786,226.083649,225.068329,225.178955,222.658295,222.079193,220.781342,218.338898,216.6203,216.532013,215.96225,52.653214,52.110844,52.215054,52.036541,52.228539,52.256248,51.651928,50.931759,50.569168,50.282085,4
2049,'2019/01/31 22:45:00:604',31,560.078064,561.438354,566.910645,566.636597,567.791809,571.887573,573.450317,572.421997,570.212158,568.68457,324.187744,323.048889,320.21579,318.932648,317.55835,315.528168,313.437195,312.302917,310.098572,308.500031,50.275055,50.3643,50.366222,50.620026,50.779072,50.824829,50.74715,50.506824,50.627945,50.652077,483.896271,487.640259,492.67923,493.124969,494.172607,496.654602,497.46994,497.041656,495.280823,492.970764,253.258347,251.830048,249.384277,248.240707,246.916351,245.221436,243.935638,243.780151,242.567108,242.44162,54.813999,54.963902,54.849506,55.008503,55.113941,54.916077,54.692013,54.503559,54.45089,54.467537,544.945068,548.719238,553.167725,554.068787,556.451355,559.062561,560.60083,558.837402,557.818848,555.97229,223.593658,222.820129,220.720398,219.556976,217.673889,215.645294,214.115173,214.946564,213.69812,212.912689,56.44735,56.586987,56.52874,56.655937,56.637424,56.28804,55.941776,55.952202,55.813595,55.754826,599.638306,603.995728,607.934814,609.14563,611.034546,612.90802,614.093628,613.588989,612.325989,610.294739,217.680115,217.018311,215.457703,214.210724,212.545013,210.98407,209.878937,210.233978,209.774689,209.110046,55.575798,55.624302,55.706291,55.768547,55.750263,55.48233,55.145115,55.022137,54.96524,54.912666,668.382202,673.891235,680.427856,682.46759,684.127808,687.964111,691.943542,694.562866,696.680786,697.156616,225.068329,225.178955,222.658295,222.079193,220.781342,218.338898,216.6203,216.532013,215.96225,215.765961,52.110844,52.215054,52.036541,52.228539,52.256248,51.651928,50.931759,50.569168,50.282085,50.398621,4
2050,'2019/01/31 22:45:00:654',31,561.438354,566.910645,566.636597,567.791809,571.887573,573.450317,572.421997,570.212158,568.68457,561.691284,323.048889,320.21579,318.932648,317.55835,315.528168,313.437195,312.302917,310.098572,308.500031,304.445557,50.3643,50.366222,50.620026,50.779072,50.824829,50.74715,50.506824,50.627945,50.652077,51.290352,487.640259,492.67923,493.124969,494.172607,496.654602,497.46994,497.041656,495.280823,492.970764,485.593658,251.830048,249.384277,248.240707,246.916351,245.221436,243.935638,243.780151,242.567108,242.44162,238.939941,54.963902,54.849506,55.008503,55.113941,54.916077,54.692013,54.503559,54.45089,54.467537,55.045284,548.719238,553.167725,554.068787,556.451355,559.062561,560.60083,558.837402,557.818848,555.97229,549.879089,222.820129,220.720398,219.556976,217.673889,215.645294,214.115173,214.946564,213.69812,212.912689,209.036804,56.586987,56.52874,56.655937,56.637424,56.28804,55.941776,55.952202,55.813595,55.754826,56.46999,603.995728,607.934814,609.14563,611.034546,612.90802,614.093628,613.588989,612.325989,610.294739,605.575439,217.018311,215.457703,214.210724,212.545013,210.98407,209.878937,210.233978,209.774689,209.110046,204.761688,55.624302,55.706291,55.768547,55.750263,55.48233,55.145115,55.022137,54.96524,54.912666,55.612797,673.891235,680.427856,682.46759,684.127808,687.964111,691.943542,694.562866,696.680786,697.156616,691.138794,225.178955,222.658295,222.079193,220.781342,218.338898,216.6203,216.532013,215.96225,215.765961,212.292542,52.215054,52.036541,52.228539,52.256248,51.651928,50.931759,50.569168,50.282085,50.398621,51.451988,4
2051,'2019/01/31 22:45:00:704',31,566.910645,566.636597,567.791809,571.887573,573.450317,572.421997,570.212158,568.68457,561.691284,562.372986,320.21579,318.932648,317.55835,315.528168,313.437195,312.302917,310.098572,308.500031,304.445557,304.383423,50.366222,50.620026,50.779072,50.824829,50.74715,50.506824,50.627945,50.652077,51.290352,51.051262,492.67923,493.124969,494.172607,496.654602,497.46994,497.041656,495.280823,492.970764,485.593658,486.013275,249.384277,248.240707,246.916351,245.221436,243.935638,243.780151,242.567108,242.44162,238.939941,239.246765,54.849506,55.008503,55.113941,54.916077,54.692013,54.503559,54.45089,54.467537,55.045284,54.794395,553.167725,554.068787,556.451355,559.062561,560.60083,558.837402,557.818848,555.97229,549.879089,549.971313,220.720398,219.556976,217.673889,215.645294,214.115173,214.946564,213.69812,212.912689,209.036804,209.610321,56.52874,56.655937,56.637424,56.28804,55.941776,55.952202,55.813595,55.754826,56.46999,56.226933,607.934814,609.14563,611.034546,612.90802,614.093628,613.588989,612.325989,610.294739,605.575439,606.063354,215.457703,214.210724,212.545013,210.98407,209.878937,210.233978,209.774689,209.110046,204.761688,205.057129,55.706291,55.768547,55.750263,55.48233,55.145115,55.022137,54.96524,54.912666,55.612797,55.268097,680.427856,682.46759,684.127808,687.964111,691.943542,694.562866,696.680786,697.156616,691.138794,691.848633,222.658295,222.079193,220.781342,218.338898,216.6203,216.532013,215.96225,215.765961,212.292542,212.24472,52.036541,52.228539,52.256248,51.651928,50.931759,50.569168,50.282085,50.398621,51.451988,50.926411,4
2052,'2019/01/31 22:45:00:755',31,566.636597,567.791809,571.887573,573.450317,572.421997,570.212158,568.68457,561.691284,562.372986,558.023315,318.932648,317.55835,315.528168,313.437195,312.302917,310.098572,308.500031,304.445557,304.383423,302.677124,50.620026,50.779072,50.824829,50.74715,50.506824,50.627945,50.652077,51.290352,51.051262,51.285595,493.124969,494.172607,496.654602,497.46994,497.041656,495.280823,492.970764,485.593658,486.013275,482.26413,248.240707,246.916351,245.221436,243.935638,243.780151,242.567108,242.44162,238.939941,239.246765,237.863708,55.008503,55.113941,54.916077,54.692013,54.503559,54.45089,54.467537,55.045284,54.794395,54.850327,554.068787,556.451355,559.062561,560.60083,558.837402,557.818848,555.97229,549.879089,549.971313,545.808228,219.556976,217.673889,215.645294,214.115173,214.946564,213.69812,212.912689,209.036804,209.610321,208.975037,56.655937,56.637424,56.28804,55.941776,55.952202,55.813595,55.754826,56.46999,56.226933,56.470058,609.14563,611.034546,612.90802,614.093628,613.588989,612.325989,610.294739,605.575439,606.063354,602.634033,214.210724,212.545013,210.98407,209.878937,210.233978,209.774689,209.110046,204.761688,205.057129,204.001404,55.768547,55.750263,55.48233,55.145115,55.022137,54.96524,54.912666,55.612797,55.268097,55.435673,682.46759,684.127808,687.964111,691.943542,694.562866,696.680786,697.156616,691.138794,691.848633,689.322998,222.079193,220.781342,218.338898,216.6203,216.532013,215.96225,215.765961,212.292542,212.24472,211.509186,52.228539,52.256248,51.651928,50.931759,50.569168,50.282085,50.398621,51.451988,50.926411,51.219086,4
2053,'2019/01/31 22:45:00:805',31,567.791809,571.887573,573.450317,572.421997,570.212158,568.68457,561.691284,562.372986,558.023315,552.814087,317.55835,315.528168,313.437195,312.302917,310.098572,308.500031,304.445557,304.383423,302.677124,300.124908,50.779072,50.824829,50.74715,50.506824,50.627945,50.652077,51.290352,51.051262,51.285595,51.245792,494.172607,496.654602,497.46994,497.041656,495.280823,492.970764,485.593658,486.013275,482.26413,475.64798,246.916351,245.221436,243.935638,243.780151,242.567108,242.44162,238.939941,239.246765,237.863708,236.151764,55.113941,54.916077,54.692013,54.503559,54.45089,54.467537,55.045284,54.794395,54.850327,54.916969,556.451355,559.062561,560.60083,558.837402,557.818848,555.97229,549.879089,549.971313,545.808228,538.271729,217.673889,215.645294,214.115173,214.946564,213.69812,212.912689,209.036804,209.610321,208.975037,207.00882,56.637424,56.28804,55.941776,55.952202,55.813595,55.754826,56.46999,56.226933,56.470058,56.781616,611.034546,612.90802,614.093628,613.588989,612.325989,610.294739,605.575439,606.063354,602.634033,595.176025,212.545013,210.98407,209.878937,210.233978,209.774689,209.110046,204.761688,205.057129,204.001404,201.683258,55.750263,55.48233,55.145115,55.022137,54.96524,54.912666,55.612797,55.268097,55.435673,55.898994,684.127808,687.964111,691.943542,694.562866,696.680786,697.156616,691.138794,691.848633,689.322998,681.393188,220.781342,218.338898,216.6203,216.532013,215.96225,215.765961,212.292542,212.24472,211.509186,208.928436,52.256248,51.651928,50.931759,50.569168,50.282085,50.398621,51.451988,50.926411,51.219086,52.062111,4
2054,'2019/01/31 22:45:00:855',31,571.887573,573.450317,572.421997,570.212158,568.68457,561.691284,562.372986,558.023315,552.814087,550.418335,315.528168,313.437195,312.302917,310.098572,308.500031,304.445557,304.383423,302.677124,300.124908,298.566284,50.824829,50.74715,50.506824,50.627945,50.652077,51.290352,51.051262,51.285595,51.245792,51.206558,496.654602,497.46994,497.041656,495.280823,492.970764,485.593658,486.013275,482.26413,475.64798,472.038879,245.221436,243.935638,243.780151,242.567108,242.44162,238.939941,239.246765,237.863708,236.151764,235.113403,54.916077,54.692013,54.503559,54.45089,54.467537,55.045284,54.794395,54.850327,54.916969,54.912369,559.062561,560.60083,558.837402,557.818848,555.97229,549.879089,549.971313,545.808228,538.271729,534.663818,215.645294,214.115173,214.946564,213.69812,212.912689,209.036804,209.610321,208.975037,207.00882,205.47113,56.28804,55.941776,55.952202,55.813595,55.754826,56.46999,56.226933,56.470058,56.781616,56.775784,612.90802,614.093628,613.588989,612.325989,610.294739,605.575439,606.063354,602.634033,595.176025,591.083252,210.98407,209.878937,210.233978,209.774689,209.110046,204.761688,205.057129,204.001404,201.683258,199.93515,55.48233,55.145115,55.022137,54.96524,54.912666,55.612797,55.268097,55.435673,55.898994,55.891197,687.964111,691.943542,694.562866,696.680786,697.156616,691.138794,691.848633,689.322998,681.393188,675.877441,218.338898,216.6203,216.532013,215.96225,215.765961,212.292542,212.24472,211.509186,208.928436,206.763184,51.651928,50.931759,50.569168,50.282085,50.398621,51.451988,50.926411,51.219086,52.062111,52.102661,4
2055,'2019/01/31 22:45:00:904',31,573.450317,572.421997,570.212158,568.68457,561.691284,562.372986,558.023315,552.814087,550.418335,544.399475,313.437195,312.302917,310.098572,308.500031,304.445557,304.383423,302.677124,300.124908,298.566284,294.919006,50.74715,50.506824,50.627945,50.652077,51.290352,51.051262,51.285595,51.245792,51.206558,51.720192,497.46994,497.041656,495.280823,492.970764,485.593658,486.013275,482.26413,475.64798,472.038879,465.840515,243.935638,243.780151,242.567108,242.44162,238.939941,239.246765,237.863708,236.151764,235.113403,231.484222,54.692013,54.503559,54.45089,54.467537,55.045284,54.794395,54.850327,54.916969,54.912369,55.193024,560.60083,558.837402,557.818848,555.97229,549.879089,549.971313,545.808228,538.271729,534.663818,528.343201,214.115173,214.946564,213.69812,212.912689,209.036804,209.610321,208.975037,207.00882,205.47113,201.801941,55.941776,55.952202,55.813595,55.754826,56.46999,56.226933,56.470058,56.781616,56.775784,56.992455,614.093628,613.588989,612.325989,610.294739,605.575439,606.063354,602.634033,595.176025,591.083252,584.613525,209.878937,210.233978,209.774689,209.110046,204.761688,205.057129,204.001404,201.683258,199.93515,196.219177,55.145115,55.022137,54.96524,54.912666,55.612797,55.268097,55.435673,55.898994,55.891197,56.082882,691.943542,694.562866,696.680786,697.156616,691.138794,691.848633,689.322998,681.393188,675.877441,669.215027,216.6203,216.532013,215.96225,215.765961,212.292542,212.24472,211.509186,208.928436,206.763184,203.069458,50.931759,50.569168,50.282085,50.398621,51.451988,50.926411,51.219086,52.062111,52.102661,52.321793,4
