@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric

@data
101,'2019/01/20 14:36:31:747',3,363.718262,449.234009,46.115253,391.678741,449.821442,62.982719,428.857269,457.484589,67.020096,470.466919,462.590729,66.742767,514.12085,464.098602,63.58931,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
102,'2019/01/20 14:36:31:800',3,363.652405,449.26828,46.137611,391.887268,450.033447,62.991959,429.172302,457.608856,67.016174,470.81073,462.673889,66.721657,514.541687,464.135406,63.558018,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
103,'2019/01/20 14:36:31:850',3,366.225677,449.882355,45.818939,393.201263,450.628326,62.688946,430.627228,458.024933,66.721268,472.402771,462.665253,66.444176,516.512695,463.604614,63.316326,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
104,'2019/01/20 14:36:31:900',3,365.206543,450.300812,46.051651,392.61322,450.962891,62.945,430.28009,458.058319,66.962685,472.303589,462.725281,66.645302,523.575684,465.286499,63.447166,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
105,'2019/01/20 14:36:31:950',3,364.51651,450.41037,46.168858,392.041443,451.394836,63.123455,429.92392,458.515564,67.121895,472.321289,463.719849,66.718796,522.628052,465.717834,63.537327,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
106,'2019/01/20 14:36:32:003',3,365.877533,450.230743,45.907307,393.228058,451.259705,62.84626,431.023468,458.394104,66.835304,473.487976,463.653992,66.422012,522.370117,465.483032,63.226166,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
107,'2019/01/20 14:36:32:049',3,367.813538,449.855652,45.622131,394.184113,451.034912,62.501827,431.718262,458.346863,66.490189,474.150787,463.795319,66.077621,522.895752,465.422516,62.931168,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
108,'2019/01/20 14:36:32:100',3,368.187683,449.98645,45.633118,394.397186,451.092438,62.475281,431.960327,458.354401,66.461357,474.36731,463.816162,66.039459,523.246643,465.369568,62.897903,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
109,'2019/01/20 14:36:32:152',3,366.769348,451.403473,46.07233,393.84668,452.000824,62.922607,431.577118,458.739532,66.90535,474.339081,464.101929,66.478706,525.320068,465.682465,63.357357,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
110,'2019/01/20 14:36:32:201',3,364.527222,451.080963,46.291798,392.493103,452.561523,63.230644,430.358154,459.572662,67.167976,473.112976,465.199402,66.67939,523.72876,466.57489,63.543442,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
111,'2019/01/20 14:36:32:250',3,364.377625,450.727417,46.264507,392.218842,452.106384,63.234558,429.943665,459.707184,67.143776,472.455811,465.8237,66.623962,523.523804,467.273071,63.532291,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
112,'2019/01/20 14:36:32:300',3,364.527924,450.843658,46.252464,392.045898,451.706055,63.210495,429.784027,459.71759,67.107208,472.055969,466.148376,66.568268,524.529297,467.453979,63.563141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
113,'2019/01/20 14:36:32:352',3,364.686218,451.017426,46.257675,391.946777,451.457489,63.196144,429.775269,459.695862,67.091568,471.803284,466.335693,66.533974,524.897827,467.581726,63.572731,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
114,'2019/01/20 14:36:32:402',3,364.95401,450.609497,46.23428,391.894684,451.244843,63.155136,429.574432,459.591522,67.073944,471.403381,466.499207,66.517944,524.634216,468.015015,63.575607,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
115,'2019/01/20 14:36:32:451',3,365.028564,450.463165,46.236443,392.05188,451.532867,63.108372,429.022308,459.728455,67.026665,471.261963,466.380463,66.543053,525.791443,468.659119,63.557549,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
116,'2019/01/20 14:36:32:501',3,366.273376,450.697662,45.944458,393.638245,451.437012,62.768108,430.399353,459.084869,66.635597,473.87265,464.349823,66.27182,534.30957,467.831299,63.065235,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
117,'2019/01/20 14:36:32:551',3,366.112762,451.281952,45.983437,394.392029,451.324188,62.697556,431.173737,458.485748,66.534355,475.435974,463.178192,66.208679,538.469727,467.554993,62.81834,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
118,'2019/01/20 14:36:32:605',3,366.622681,451.201477,45.916077,394.896881,451.582245,62.583466,431.464142,458.525513,66.398048,476.474854,462.766083,66.117401,540.963806,467.29895,62.65609,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
119,'2019/01/20 14:36:32:654',3,366.747681,451.290131,45.967789,394.954346,451.71759,62.63039,431.518402,458.328369,66.466644,477.060486,462.756256,66.171875,541.561707,467.111359,62.725174,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
120,'2019/01/20 14:36:32:705',3,367.075592,451.494202,45.994286,394.909088,451.826263,62.662277,431.361664,458.268921,66.52079,477.472717,463.557312,66.153648,541.795837,467.10556,62.826466,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
121,'2019/01/20 14:36:32:754',3,367.117798,451.749023,45.981117,395.468414,452.078644,62.610027,432.062714,458.349121,66.440903,478.64502,463.781555,66.015259,543.007202,466.835083,62.667076,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
122,'2019/01/20 14:36:32:805',3,367.075195,451.976379,46.025341,395.380493,452.103027,62.638649,432.054382,458.637024,66.443855,478.751526,463.906158,66.053703,543.137939,466.952728,62.725647,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
123,'2019/01/20 14:36:32:863',3,367.043854,452.013458,46.042793,395.140076,452.168121,62.655842,431.809265,458.708618,66.473328,478.642639,464.01889,66.104218,543.057068,467.064728,62.805958,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
124,'2019/01/20 14:36:32:912',3,367.040588,452.018738,46.04776,394.967529,452.239197,62.654812,431.80835,459.048981,66.457756,478.568634,464.076111,66.128227,542.902588,467.076141,62.854294,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
125,'2019/01/20 14:36:32:962',3,365.748169,452.100189,46.223877,394.209351,452.277222,62.946548,431.033661,458.965393,66.770355,477.904755,464.040588,66.462753,541.986328,467.085388,63.224609,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
126,'2019/01/20 14:36:33:011',3,364.815887,451.995819,46.145931,394.759338,452.646362,62.999519,431.672943,459.060333,66.787613,479.088806,463.7565,66.470474,543.265747,466.521423,63.170029,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
127,'2019/01/20 14:36:33:060',3,365.143951,452.015656,46.086117,394.944305,452.758453,62.919563,431.775696,459.105377,66.709412,479.536804,463.846802,66.395874,543.878418,466.700653,63.077232,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
128,'2019/01/20 14:36:33:111',3,365.50592,451.958252,46.05278,394.961395,452.854858,62.876442,431.635651,459.252869,66.672859,479.628326,464.088776,66.37751,544.091248,467.089478,63.065647,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
129,'2019/01/20 14:36:33:163',3,364.653198,451.219788,46.075027,393.277405,451.576172,62.918255,429.71521,458.641937,66.752823,477.165405,463.882935,66.542679,541.701904,468.029877,63.309097,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
130,'2019/01/20 14:36:33:217',3,363.245056,450.460419,46.120708,391.864441,451.226563,63.081421,428.052704,459.003113,66.904953,475.069244,464.71698,66.694862,539.698059,469.278015,63.50452,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
131,'2019/01/20 14:36:33:269',3,362.719849,450.208313,46.133926,391.343353,451.447174,63.165943,427.550903,459.505157,66.995453,474.384827,465.369415,66.786835,537.333618,469.839935,63.626823,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
132,'2019/01/20 14:36:33:319',3,362.259735,450.074951,46.150269,391.235504,451.687195,63.209969,427.469849,459.875122,67.020027,474.760803,466.000031,66.781601,534.87561,469.935333,63.626568,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
133,'2019/01/20 14:36:33:370',3,362.471619,450.151947,46.138214,391.464752,451.960907,63.194633,427.895844,460.148682,67.008873,475.208252,466.425385,66.737709,533.620239,469.899719,63.602921,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
134,'2019/01/20 14:36:33:422',3,363.017029,450.275635,46.097443,391.721039,452.131042,63.12463,428.355469,460.329956,66.949165,475.548676,466.642365,66.662537,533.062012,469.604126,63.581341,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
135,'2019/01/20 14:36:33:476',3,363.610199,450.569611,46.054279,391.753265,452.256104,63.06974,428.566864,460.426849,66.9207,474.937256,467.072388,66.569038,528.833679,469.473389,63.521164,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
136,'2019/01/20 14:36:33:527',3,364.53775,450.881287,45.999294,391.955017,452.374817,62.996067,428.569061,460.48645,66.863251,474.488525,467.644379,66.442223,527.496216,469.426788,63.487335,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
137,'2019/01/20 14:36:33:578',3,366.160614,451.707825,45.895699,392.416107,452.357788,62.852272,428.896179,459.754272,66.800735,475.049377,467.364166,66.358337,528.724976,468.93988,63.473202,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
138,'2019/01/20 14:36:33:627',3,366.759857,451.799988,45.891731,392.496674,452.427032,62.799686,429.118164,459.532532,66.779099,475.333252,467.30896,66.311577,529.500854,468.863892,63.429794,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
139,'2019/01/20 14:36:33:682',3,364.622803,451.957886,46.089897,391.818237,452.870239,63.070198,428.867523,459.429535,67.042053,475.247925,466.860992,66.54213,530.817688,468.676453,63.548698,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
140,'2019/01/20 14:36:33:734',3,363.031799,451.677246,46.118908,391.501129,453.468536,63.202705,428.734314,459.897247,67.143097,475.206177,467.179932,66.594147,532.678223,469.360748,63.484913,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
141,'2019/01/20 14:36:33:784',3,362.350952,451.786652,46.121166,391.37738,453.873047,63.234314,428.561768,460.145233,67.173096,475.008301,467.473541,66.60614,533.853638,469.984222,63.447777,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
142,'2019/01/20 14:36:33:835',3,361.623138,452.198853,46.150333,390.241241,453.925903,63.278522,426.932098,460.163391,67.2519,473.195953,467.424835,66.796463,532.973267,470.753784,63.67437,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
143,'2019/01/20 14:36:33:884',3,360.710724,451.911774,46.140518,388.580933,454.218323,63.306248,424.906494,461.096405,67.272469,470.803375,468.411987,66.877968,531.252075,472.352509,63.792137,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
144,'2019/01/20 14:36:33:935',3,359.961975,451.80957,46.149284,387.656128,454.418915,63.336761,423.83551,461.643677,67.297745,469.463776,468.875946,66.951485,530.484985,473.287415,63.884979,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
145,'2019/01/20 14:36:33:989',3,359.472076,452.072144,46.208923,388.299591,455.09848,63.369179,424.719696,461.818787,67.320068,470.615479,468.656647,66.963417,531.726013,472.881165,63.839363,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
146,'2019/01/20 14:36:34:038',3,359.460266,452.180817,46.24268,388.857971,455.328339,63.351601,425.174622,462.195801,67.232941,471.544861,468.488312,66.903992,532.704529,472.529938,63.736923,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
147,'2019/01/20 14:36:34:092',3,359.405426,452.040619,46.275764,387.558533,455.455627,63.383408,423.830017,462.687012,67.280502,470.171783,469.281067,66.947441,531.543335,473.350433,63.820778,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
148,'2019/01/20 14:36:34:138',3,359.591217,452.382172,46.301098,387.170532,455.800873,63.426758,423.47052,462.886261,67.348167,469.9823,469.503387,67.00795,531.583374,473.299164,63.908188,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
149,'2019/01/20 14:36:34:188',3,359.666351,452.743317,46.326862,386.407593,455.573944,63.499146,422.702576,462.488953,67.479111,469.162811,469.43454,67.149635,531.000916,473.124786,64.141151,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
150,'2019/01/20 14:36:34:243',3,360.911407,452.36438,46.262955,386.70105,455.661713,63.423092,423.222626,462.649811,67.425987,469.665771,469.654083,67.073196,528.957397,472.462891,64.133667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
151,'2019/01/20 14:36:34:294',3,361.782898,450.995178,46.312778,386.698334,454.397797,63.386627,422.812042,462.221436,67.35247,468.966919,468.859558,67.088654,524.961365,471.358856,64.212677,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
152,'2019/01/20 14:36:34:345',3,362.460785,448.479553,46.613537,386.027008,451.592499,63.562721,421.728394,460.007385,67.57795,466.382996,466.345703,67.424965,519.757019,468.519104,64.696068,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
153,'2019/01/20 14:36:34:396',3,362.081299,444.023621,47.209862,385.724579,447.073486,64.002243,421.869232,455.668732,68.063164,465.445251,461.241394,67.988594,515.459167,463.965668,65.114731,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
154,'2019/01/20 14:36:34:449',3,363.154236,440.58197,47.765415,386.419128,442.310425,64.447632,422.738861,450.866089,68.54908,464.848969,455.838318,68.510384,512.750305,458.005341,65.672462,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
155,'2019/01/20 14:36:34:504',3,362.900055,437.552277,48.319668,386.721283,438.651031,64.876358,423.001007,447.409729,68.967667,464.278076,452.251831,68.931946,511.273407,454.070496,66.128654,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
156,'2019/01/20 14:36:34:555',3,364.16449,435.111328,48.732189,387.363861,436.304779,65.180199,423.461884,445.355713,69.263855,464.166443,450.12085,69.234695,510.835876,451.89978,66.447441,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
157,'2019/01/20 14:36:34:606',3,365.964569,434.199005,48.986595,388.683929,435.289551,65.355247,424.438721,444.756866,69.407234,464.808838,449.094788,69.424232,511.534119,450.582764,66.687607,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
158,'2019/01/20 14:36:34:656',3,367.419586,433.215363,49.312176,390.457031,434.545776,65.571426,426.449738,444.072571,69.628769,466.229004,448.367371,69.619621,512.549988,451.147034,66.731499,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
159,'2019/01/20 14:36:34:705',3,368.749725,431.578369,49.8936,393.787445,433.871094,66.045212,430.023743,443.399048,70.039413,469.795105,448.926056,69.84668,515.923584,452.199768,66.816864,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
160,'2019/01/20 14:36:34:757',3,369.941681,429.775238,50.437771,397.243591,432.363068,66.523071,434.009399,442.050079,70.436516,473.776031,448.636383,70.058411,519.934326,452.543213,66.870316,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
161,'2019/01/20 14:36:34:807',3,372.122711,427.085266,50.995827,400.808624,429.682007,67.044762,438.210541,439.816406,70.875771,477.628357,446.986145,70.350525,523.884888,451.911499,66.969704,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
162,'2019/01/20 14:36:34:855',3,373.396606,425.338348,51.321144,401.903046,427.235504,67.391663,439.524719,437.313263,71.251114,478.935791,444.675964,70.720642,525.249146,450.287201,67.283829,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
163,'2019/01/20 14:36:34:905',3,374.586548,423.986389,51.467701,401.221832,424.913788,67.554863,439.000763,434.919312,71.491135,478.826599,441.974884,71.053795,525.458008,447.953461,67.641083,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
164,'2019/01/20 14:36:34:955',3,376.634644,423.350433,51.591846,398.041779,423.129578,67.448456,437.186157,432.228088,71.67804,478.219666,438.736145,71.431824,526.40155,444.90509,68.14196,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
165,'2019/01/20 14:36:35:005',3,377.977936,423.518707,51.672749,395.537384,423.268768,67.2313,435.875549,431.266998,71.72451,478.009888,437.201233,71.619461,527.529114,443.352051,68.413422,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
166,'2019/01/20 14:36:35:059',3,378.85202,423.606262,51.710125,394.01123,423.558807,67.061165,435.149841,430.772888,71.735237,478.083588,436.316772,71.729111,528.271118,442.680847,68.546158,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
167,'2019/01/20 14:36:35:109',3,379.459656,423.369873,51.758728,393.587555,422.933594,67.060997,435.604248,430.028351,71.799019,478.119812,436.583832,71.710434,529.385559,443.360138,68.504601,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
168,'2019/01/20 14:36:35:159',3,380.754242,422.7258,51.798573,395.719574,420.147247,67.387817,437.322876,429.948761,71.847458,477.994751,438.905701,71.448746,530.036255,445.850891,68.181015,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
169,'2019/01/20 14:36:35:213',3,381.304932,422.493683,51.807915,396.322662,419.92865,67.424957,437.765656,430.442352,71.804131,479.283722,438.480621,71.492081,530.203857,446.800354,68.029945,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
170,'2019/01/20 14:36:35:260',3,381.757202,422.77301,51.824718,395.020508,420.794373,67.282692,437.70697,430.597656,71.811569,480.308472,437.674866,71.637527,531.121521,445.964203,68.175522,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
171,'2019/01/20 14:36:35:311',3,382.412537,423.002411,51.870869,393.213867,423.043854,66.944946,437.378296,430.693268,71.800613,480.658325,436.952789,71.744087,532.809204,444.142303,68.429779,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
172,'2019/01/20 14:36:35:363',3,382.970581,423.338715,51.881882,392.129456,424.454346,66.731758,436.969604,430.842407,71.766968,480.637573,436.539063,71.795715,534.254028,442.827942,68.617401,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
173,'2019/01/20 14:36:35:415',3,383.564392,423.669189,51.869892,391.947479,425.028229,66.643433,436.853943,431.046692,71.718636,480.709778,436.714905,71.755325,535.552917,442.762207,68.640732,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
174,'2019/01/20 14:36:35:467',3,383.67041,423.805695,51.888958,391.975464,425.31723,66.628372,436.637482,431.34729,71.663651,479.7966,438.500641,71.459984,536.328003,443.514832,68.545967,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
175,'2019/01/20 14:36:35:519',3,383.77005,423.845245,51.889458,391.90094,425.380432,66.610291,436.232239,431.60907,71.593086,479.484924,439.062012,71.366234,536.102783,444.191895,68.438065,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
176,'2019/01/20 14:36:35:570',3,384.080933,424.023407,51.892574,391.622223,425.51123,66.567451,435.747406,431.764587,71.53112,479.382172,439.105286,71.349594,536.019165,444.112793,68.439247,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
177,'2019/01/20 14:36:35:621',3,384.685638,424.356415,51.894318,390.853943,425.8797,66.421249,434.903015,432.022003,71.417328,479.115112,438.945404,71.345711,535.834229,443.71524,68.482986,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
178,'2019/01/20 14:36:35:672',3,385.485168,424.846649,51.903172,390.163483,426.429047,66.249916,434.230255,432.158203,71.334679,478.86795,438.639374,71.367378,535.714783,443.248657,68.543465,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
179,'2019/01/20 14:36:35:722',3,386.589661,425.69986,51.868427,389.383453,427.285095,66.020966,433.137878,432.396667,71.216263,478.37146,438.268005,71.386536,535.421814,442.58429,68.631317,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
180,'2019/01/20 14:36:35:773',3,387.485931,426.557678,51.757938,388.704468,428.043457,65.817169,432.002472,432.713257,71.093002,477.695404,438.02713,71.386398,534.870422,442.10611,68.698334,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
181,'2019/01/20 14:36:35:825',3,389.838928,428.78067,51.504532,387.516571,429.744873,65.382462,429.813446,433.5271,70.826797,475.845581,437.794403,71.325485,533.012939,441.435577,68.777695,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
182,'2019/01/20 14:36:35:878',3,391.606964,430.367889,51.182827,386.049744,431.171448,64.927841,427.031219,434.604431,70.474106,472.980103,438.096313,71.14798,530.451538,441.395264,68.770546,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
183,'2019/01/20 14:36:35:933',3,393.685944,431.739899,50.768303,384.430237,432.686401,64.373413,424.086121,435.759277,70.075989,469.741364,438.709961,70.921394,527.103516,441.902893,68.693077,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
184,'2019/01/20 14:36:35:988',3,395.058075,432.078461,50.509483,383.36377,433.305145,64.04641,422.182739,436.255615,69.857552,467.564453,439.016022,70.797989,524.919556,442.136536,68.665077,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
185,'2019/01/20 14:36:36:040',3,395.698578,431.928558,50.410847,382.699127,433.227234,63.914352,421.083466,436.256165,69.76712,466.33609,438.980835,70.755447,523.919861,442.078979,68.688263,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
186,'2019/01/20 14:36:36:089',3,396.095154,431.690125,50.548588,383.699158,432.90033,64.065872,422.396667,435.993774,69.874786,467.756409,438.695953,70.83036,525.145874,441.789703,68.718773,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
187,'2019/01/20 14:36:36:138',3,396.966827,431.334717,51.061783,387.863464,432.365875,64.666176,428.022675,435.57373,70.305031,473.644806,438.38562,71.067238,530.493225,441.510345,68.733757,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
188,'2019/01/20 14:36:36:190',3,399.872559,430.913605,52.282944,399.28418,431.774536,65.993843,442.817871,434.917603,71.198624,488.77301,437.421082,71.543564,543.901733,440.590027,68.657852,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
189,'2019/01/20 14:36:36:239',3,405.720276,431.762604,53.602592,414.660706,432.501801,67.303101,461.558655,434.921112,72.021484,507.815063,436.608337,71.898453,560.624939,439.334259,68.402145,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
190,'2019/01/20 14:36:36:288',3,410.610077,432.486816,54.237148,425.119568,433.038727,67.948135,473.910339,434.882599,72.357651,520.351501,435.679352,71.973145,571.306519,438.141541,68.075356,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
191,'2019/01/20 14:36:36:338',3,413.112579,431.639618,54.809006,432.229584,431.929504,68.55291,482.304779,434.504425,72.63028,528.647827,435.266907,72.023819,578.094421,437.574677,67.900528,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
192,'2019/01/20 14:36:36:395',3,415.566193,431.935852,55.13068,438.25943,432.332886,68.859024,489.457947,435.111115,72.690262,535.693298,435.489929,71.914864,584.145752,437.247498,67.626701,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
193,'2019/01/20 14:36:36:444',3,415.945374,432.188568,55.213112,440.119293,432.333313,68.975258,491.624664,435.429321,72.688217,537.603027,435.910217,71.832237,585.779846,437.192108,67.528793,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
194,'2019/01/20 14:36:36:505',3,417.65213,433.347473,55.052517,443.14801,434.738159,68.699936,494.810608,436.45578,72.512451,540.558716,436.930511,71.561378,587.955811,437.592804,67.218239,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
195,'2019/01/20 14:36:36:551',3,418.213928,433.381561,55.030937,444.127625,434.496124,68.70594,495.952209,436.593201,72.444427,541.115051,437.471863,71.407883,588.619507,437.757507,67.115753,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
196,'2019/01/20 14:36:36:602',3,418.025696,433.675751,55.056068,444.235474,434.192139,68.736603,495.895386,436.799713,72.369514,540.917725,437.774109,71.313309,587.72937,438.164703,67.018723,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
197,'2019/01/20 14:36:36:655',3,417.61969,433.541382,55.088215,443.961792,434.061401,68.76223,495.615326,436.92334,72.353806,540.025635,438.449554,71.207428,586.867615,438.295166,66.991837,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
198,'2019/01/20 14:36:36:706',3,417.083038,433.554199,55.110405,443.421509,433.972961,68.775963,494.820343,437.64325,72.244629,539.443604,438.647675,71.178955,585.742615,438.480621,66.968307,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
199,'2019/01/20 14:36:36:761',3,416.511719,433.634277,55.092693,442.700287,433.954712,68.742111,493.999634,437.959229,72.178177,538.60321,438.997375,71.126602,584.750305,438.718811,66.956284,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
200,'2019/01/20 14:36:36:811',3,416.023773,433.765411,55.059414,442.085632,434.763062,68.614136,493.324127,438.447754,72.111664,537.888428,439.482239,71.068085,584.011658,438.918488,66.951538,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
201,'2019/01/20 14:36:36:859',3,415.505371,434.041016,55.028717,441.579376,434.830383,68.592209,492.833344,438.525177,72.109192,537.400452,439.604706,71.074173,583.452576,439.051453,66.970215,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
202,'2019/01/20 14:36:36:910',3,415.649475,434.114075,54.931427,440.956146,435.919495,68.40596,492.285217,438.5354,72.117279,536.829956,439.829926,71.07106,583.060791,439.135406,67.001259,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
203,'2019/01/20 14:36:36:962',3,415.603546,434.238342,54.901943,440.680634,436.178436,68.359818,492.09198,438.383118,72.152245,536.531738,439.94519,71.069008,582.879883,439.226807,67.007576,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
204,'2019/01/20 14:36:37:015',3,415.629242,434.118225,54.918468,440.47287,435.71875,68.425369,492.077942,438.414368,72.168625,536.355042,439.905304,71.099678,582.720215,439.327148,67.029228,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
205,'2019/01/20 14:36:37:062',3,415.650208,434.012878,54.95583,440.535431,435.299927,68.495392,492.19632,438.444397,72.174126,536.427002,439.679169,71.146942,582.520569,439.285431,67.052345,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
